bullying,verb,intimidate|wheedle
bum,noun,unpleasant person|vagrant|nonworker|body part
bum,verb,obtain|idle
bumbling,verb,fail|walk|talk
bungled,verb,fail|act
bungling,verb,fail|act
burbling,verb,sound
burdened,verb,charge|command
buried,verb,hide|lay|situate|enclose|implant
burked,verb,murder|suppress
burled,verb,remove
burlesque,noun,show|caricature
burlesque,verb,mock
burmese,noun,asian|lolo-burmese
burned,verb,destroy|shine|change state|ache|feel|change integrity|execute|waste|ache|treat|discolor|produce|consume|damage
burning,noun,change of integrity|pain|oxidation|execution|execution|torture
burning,verb,destroy|shine|change state|ache|feel|change integrity|execute|waste|ache|treat|discolor|produce|consume|damage
burnished,verb,polish
burnt,verb,destroy|shine|change state|ache|feel|change integrity|execute|waste|ache|treat|discolor|produce|consume|damage
burred,verb,remove
burundian,noun,african
bush,noun,woody plant|wilderness|vegetation|hair
bush,verb,supply
bushed,verb,supply
bushwhacking,verb,wait|live|make
bust,noun,failure|thorax|sculpture|revel
bust,verb,destroy|attack|separate|decay|break
busted,verb,destroy|attack|separate|decay|break
bustling,verb,move
busy,verb,work
butch,noun,lesbian
buteonine,noun,hawk
buttery,noun,storeroom|teashop
buttoned,verb,add|fasten
buttressed,verb,reinforce|strengthen
buzzing,verb,sound|fly|be|summon
bygone,noun,past
bypast,verb,avoid
byzantine,noun,asian
c,noun,degree|constant;speed|antioxidant;water-soluble vitamin|nucleotide|pyrimidine|chemical element|large integer|charge unit|programming language|tonic|letter|cocaine
caecilian,noun,amphibian
caesarean,noun,delivery
caesarian,noun,delivery
caitiff,noun,cur
calculated,verb,reason|evaluate|predict|intend|trust
calculating,verb,reason|evaluate|predict|intend|trust
calendered,verb,press
calibrated,verb,adjust|tag|measure
calico,noun,fabric
californian,noun,american
caller,noun,visitor|investor|bettor|announcer|announcer|leader|speaker
callous,verb,inure
calloused,verb,inure
calm,noun,disposition|wind
calm,verb,comfort|stabilize|change state|affect
calvinist,noun,necessitarian
cambodian,noun,asian
cambrian,noun,european
cameroonian,noun,african
camouflaged,verb,disguise
camp,noun,military quarters|gathering|housing|set|penal institution|triteness|shelter|site
camp,verb,populate|pitch|change
camphorated,verb,process
canadian,noun,north american
canary,noun,informer|singer|yellow|finch
cancelled,verb,balance|declare|remove|score
cancroid,noun,skin cancer
candied,verb,sweeten
canine,noun,tooth|carnivore
canned,verb,preserve|remove
canonised,verb,laud|declare
canonist,noun,specialist
canonized,verb,declare|laud
canopied,verb,cover
canted,verb,move
cantering,verb,ride horseback|pace|ride
caparisoned,verb,decorate
capetian,noun,sovereign
capillary,noun,tube|blood vessel
capital,noun,assets|assets|seat|character|center|top
capitalist,noun,conservative|person
capitate,noun,carpal bone
capped,verb,lie|limit
capsulate,verb,envelop
capsulated,verb,envelop
captivated,verb,attract
captivating,verb,attract
captive,noun,unfortunate|animal|emotional person
caramel,noun,candy|sugar|brown
caramel brown,noun,brown
carangid,noun,percoid fish
carbonated,verb,change|process
carbonyl,noun,compound
carboxyl,noun,group
cardboard,noun,packing material;paper
cardinal,noun,bishop|number|red|finch
carinate,noun,bird
caring,noun,love
caring,verb,feel for|help|desire|control|mind
carmelite,noun,friar
carminative,noun,medicine
carmine,noun,red
carmine,verb,redden
carnation,noun,pink|pink
carolingian,noun,sovereign
carousing,verb,revel
carpal,noun,bone
carpetbag,noun,bag
carpeted,verb,cover|cover|cover
cartesian,noun,follower
carthaginian,noun,african
carthusian,noun,monk
carved,verb,cut;shape|cut|cut
casebook,noun,written record
cased,verb,inspect|enclose
cashed,verb,exchange
castled,verb,move
castrated,verb,weaken|abridge|sterilize|sterilize
catalan,noun,spaniard|romance
catalectic,noun,line of poetry
cataleptic,noun,psychotic
catarrhine,noun,monkey
catching,noun,playing|discovery|acquiring
catching,verb,surprise|perceive|hit|seize|seize|attach|attract|get|board|get|change|control|hear|watch|learn|understand|contract|erupt|hear|hurt|attract|reproduce|roll up|spread|play|witness|delay
categorised,verb,reason
categorized,verb,reason
catenulate,verb,arrange
cathartic,noun,medicine
cathedral,noun,church|church
catholic,noun,christian
catty,noun,weight unit
caucasian,noun,person|natural language
caudate,noun,basal ganglion|amphibian
caulked,verb,seal
caustic,noun,compound
cautious,noun,people
cavalier,noun,male aristocrat|monarchist
cc,noun,metric capacity unit
cd,noun,metallic element|luminous intensity unit|debt instrument|optical disk;recording
celebrated,verb,meet|respect
celibate,noun,religious person
celluloid,noun,thermoplastic|medium
celtic,noun,indo-european
censored,verb,outlaw|measure
centenarian,noun,oldster
centenary,noun,anniversary
centennial,noun,anniversary
center,noun,area|tract|building|point|content|object|neural structure|formation|basketball player|lineman|place|class|hockey player|sweet|mercantile establishment|position|lineman|position
center,verb,refer|think|move
centered,verb,refer|think|move
central,noun,workplace
central american,noun,north american
centralised,verb,change
centralising,verb,change
centralized,verb,change
centralizing,verb,change
centrist,noun,adult
cephalopod,noun,mollusk
ceramic,noun,instrumentality
cereal,noun,grass|foodstuff|breakfast food
ceremonial,noun,affair
cerise,noun,red
certificated,verb,award|authorize
certified,verb,testify|secure|authorize|guarantee|declare
cerulean,noun,blue
cesarean,noun,delivery
cesarian,noun,delivery
cetacean,noun,aquatic mammal
chadian,noun,african
chafed,verb,irritate|feel|displease|abrade|touch|warm
chagrined,verb,hurt
chained,verb,arrange|fasten
chaldaean,noun,occultist|semite
chaldean,noun,occultist|semite
chaldee,noun,occultist|semite
challenging,verb,contest|invite|request|object
chambered,verb,house
champion,noun,rival|defender|advocate|expert
champion,verb,back
chance,noun,possibility|phenomenon|risk|measure|potential
chance,verb,happen|try
changed,verb,dress|replace|transfer|travel|change|replace
changing,verb,dress|replace|transfer|travel|change|replace
chanted,verb,sing|talk
chapped,verb,crack
characteristic,noun,property|quality|integer|property
charcoal,noun,carbon;fuel|writing implement|gray|drawing
charcoal,verb,draw
charged,verb,rush|account|rush|accuse|claim|change|debit|transfer|entrust|pay|lie down|disturb|paint|fill|aim|command|instruct|instruct|impute|determine|change|supply|impregnate
charmed,verb,attract|control|protect|persuade
charming,verb,attract|control|protect|persuade
charnel,noun,vault
chartered,verb,contract|license|get
chartreuse,noun,liqueur|green
cheapjack,noun,peddler
cheating,noun,deception
cheating,verb,victimize|beat|deceive|deceive
chechen,noun,russian|caucasian
checked,verb,analyze|examine|verify|restrain|stop|verify|change|equal|obstruct|develop|consign|consign|stop|stop|draw|move|defend|attack|write out|verify|stop|crack|change
checkered,verb,draw|vary
cheering,noun,encouragement
cheering,verb,encourage|applaud|rejoice|encourage
chelate,noun,heterocyclic compound
chelate,verb,form
chelated,verb,form
chelonian,noun,anapsid
chemical,noun,material
chequered,verb,draw|vary
cherished,verb,love
cherry,noun,wood|fruit tree|drupe;edible fruit|red
chestnut,noun,wood|tree|edible nut|brown|callus|horse
chic,noun,elegance
chichi,noun,dresser|elegance
chicken,noun,poultry|domestic fowl|weakling|contest
chief,noun,leader|supervisor|leader
childbearing,noun,parturition
chilean,noun,south american
chilling,noun,temperature change
chilling,verb,depress|change|change state
chilly,noun,hot pepper
chinese,noun,sinitic|asian
chinked,verb,sound|plug|crack
chiseled,verb,deceive|victimize|carve
choice,noun,decision making|action|decision making
choked,verb,breathe|compress|compress|compress|suffer|fail|inhibit|obstruct|obstruct|become|stifle|change state|enrich|sicken
choky,noun,prison
chopped,verb,cut|move|make|strike|cut|strike
choral,noun,hymn
chordate,noun,animal
christian,noun,religious person
chuffed,verb,blow
churning,verb,stir|move
ci,noun,radioactivity unit
ciliate,noun,protozoan
cinnabar,noun,mineral|arctiid
circular,noun,ad
circulating,verb,travel|publicize|move|run|travel|move|travel|move
circumscribed,verb,trace|decrease|trace
citified,verb,adjust
civilian,noun,citizen
civilised,verb,polish|change
civilized,verb,polish|change
cl,noun,chemical element;gas;halogen|metric capacity unit
clad,verb,change state|equip|cover
clairvoyant,noun,psychic
clanging,verb,sound
clanking,verb,sound
clarifying,verb,explain|change
clarion,noun,brass
clarion,verb,play|proclaim
clashing,verb,hit|conflict|disagree
classic,noun,creation|artist
classical,noun,music genre
classified,noun,newspaper ad
classified,verb,categorize|restrict|assign
clawed,verb,make|seize|scratch|attack
clean,noun,weightlift
clean,verb,change|remove|tidy|groom|be|deprive|remove|remove|remove|remove
cleansing,noun,improvement
cleansing,verb,groom|rid
clear,noun,innocence|area
clear,verb,change|make|permit|remove|succeed|vanish|pass|clarify|free|rid|yield|profit|get|sell|pass|pronounce|settle|change|empty|take out|empty|remove
clear-cut,verb,clear
cleared,verb,change|make|permit|remove|succeed|vanish|pass|clarify|free|rid|yield|profit|get|sell|pass|pronounce|settle|change|empty|take out|empty|remove
cleft,noun,indentation|opening
cleft,verb,tear|make|touch
clenched,verb,seize|squeeze
clinched,verb,fasten|hold|seize|embrace|fasten|settle
clinking,verb,sound|sound
clip-on,noun,device
clipped,verb,cut|run|attach|thin out|shorten
cloaked,verb,disguise|cover|cover
clogged,verb,obstruct|dance|restrain|slow|coalesce|fill
clogging,verb,obstruct|dance|restrain|slow|coalesce|fill
cloisonne,noun,enamelware
cloistered,verb,surround|surround|isolate
close,noun,end|section|finish
close,verb,change state|end|end|end|trade|prosecute|end|move|move|approach|join|barricade|fill|join|complete
closed,verb,change state|end|end|end|trade|prosecute|end|move|move|approach|join|barricade|fill|join|complete
closing,noun,motion|section|approach|termination|termination
closing,verb,change state|end|end|end|trade|prosecute|end|move|move|approach|join|barricade|fill|join|complete
clothed,verb,change state|equip|cover
clotted,verb,change state|change|change state|coalesce
clouded,verb,darken|hide|billow|affect|mar|change|spot|dull
cloven,verb,tear|make|touch
cloying,verb,supply|satiate
clustered,verb,meet|form
cluttered,verb,fill
co-ed,noun,undergraduate
co-ordinated,verb,arrange|manage|meet|adjust
coagulate,verb,change state|change
coagulated,verb,change state|change
coalesced,verb,change integrity|unify
coalescing,verb,change integrity|unify
coarsened,verb,change|change
coated,verb,cover|dress|cover
coaxing,noun,flattery
coaxing,verb,persuade
cockney,noun,londoner|english
cod,noun,husk|saltwater fish|gadoid
cod,verb,deceive|mock
codified,verb,systematize
coeval,noun,peer
coexisting,verb,coexist|exist
cogged,verb,roll out|join
cognate,noun,relative|word
coiled,verb,turn|shape|wind
coiling,verb,turn|shape|wind
coinciding,verb,coexist|happen|match
cold,noun,communicable disease;respiratory disease|temperature;vasoconstrictor|temperature
collateral,noun,security interest
collect,noun,prayer
collect,verb,store|take|roll up|get
collectable,noun,curio
collected,verb,store|take|roll up|get
collectible,noun,curio
collective,noun,enterprise
collectivised,verb,organize
collectivist,noun,socialist
collectivized,verb,organize
colombian,noun,south american
colonial,noun,resident
colonic,noun,enema
colonised,verb,annex|settle
colonized,verb,annex|settle
color,noun,visual property|interest|timbre|race|appearance|material|kind|appearance
color,verb,change|affect|influence|decorate|apologize|change
colored,noun,black
colored,verb,change|affect|influence|decorate|apologize|change
colour,noun,material|race|kind|interest|timbre|visual property|appearance|appearance
colour,verb,influence|decorate|apologize|affect|change|change
coloured,verb,influence|decorate|apologize|affect|change|change
combatant,noun,person
combed,verb,straighten|search|groom
combined,verb,have|add|mix|contribute|interact|mix|change integrity
combustible,noun,fuel
comestible,noun,food
comforted,verb,relieve
comforting,verb,relieve
comic,noun,performer
coming,noun,motion|arrival|timing|consummation
coming,verb,travel|happen|change|originate|exist|be|run|be|travel|be|result|be|become|arrive|become|proceed|experience|rank
commanding,verb,dominate|order|demand|lie
commemorating,verb,observe|remind
commemorative,noun,object
commensal,noun,organism
commercial,noun,ad
commercialised,verb,change
commercialized,verb,exploit|change
commissioned,verb,equip|order|authorize
committed,verb,act|use|transfer|pass|spend|prosecute
common,noun,tract
commonplace,noun,remark;truism
communist,noun,politician|socialist
compact,noun,case|written agreement|car
compact,verb,be|arrange|wedge|tighten
comparative,noun,adjective;adverb
compartmentalised,verb,separate
compartmentalized,verb,separate
compassionate,verb,grieve
compelling,verb,induce|necessitate
compensated,verb,balance|pay|compensate|change|settle|pay
complaining,verb,charge
complementary,noun,chromatic color
complete,verb,end|fill|carry through|play
completed,verb,end|fill|carry through|play
completing,verb,end|fill|carry through|play
complex,noun,whole|compound|feeling|structure
complicated,verb,change|change
composed,verb,constitute|make|create verbally|make|calm|plan
composite,noun,whole|flower
compound,noun,whole|chemical|enclosure
compound,verb,increase|add|account|assemble|mix
compounded,verb,increase|add|account|assemble|mix
comprehended,verb,understand|include
comprehensive,noun,examination
compressed,verb,wedge|tighten
compromising,verb,agree|settle|queer
compulsive,noun,person
concealing,noun,activity
concentrated,verb,change state|think|change|abridge|converge|change|decrease|decrease
concerted,verb,plan|settle
concluded,verb,think|end|agree|end|agree
concluding,verb,think|end|agree|end|agree
concomitant,noun,happening
concrete,noun,building material;paving
concrete,verb,cover|solidify
concurring,verb,happen
condemning,verb,denounce|declare|compel|attest|declare|impound
condescending,verb,act|act|act|interact
conditioned,verb,teach|develop|contract|better|shampoo
confederate,noun,southerner;supporter|accessory|assistant
confederate,verb,unite|unite
confiding,verb,unwrap|pass
configured,verb,assemble
confined,verb,control|decrease|restrain|hold|disable
confining,verb,control|decrease|restrain|hold|disable
confirmed,verb,affirm|strengthen|approve|covenant
confirming,verb,affirm|strengthen|approve|covenant
confiscate,verb,take
conflicting,verb,contrast|transgress
confluent,noun,branch
